customerID,MonthlyCharges,TotalCharges,genero_bi,es_adultoMayor,pareja_bi,dependiente_bi,tiempo_servicio_bi,Multiple_lineas_bi,InternetService_bi,Servicio_Telefonico_bi,proteccion_equipo_bi,Respaldo_info_bi,Soporte_tecnico_bi,Streaming_bi,streaming_peliculas_bi,contrato_bi,Faturacion_electronica_bi,FormaPago_bi,Churn_bi
8514-VZHEB,19.5,1147.85,Masculino,No,Si,Si,49-60,No,No tiene Servicio Internet,Si,Sin Servicio Internet,Sin Servicio Internet,Sin Servicio Internet,Sin Servicio Internet,Sin Servicio Internet,Un Año,No,Cheque por Correo,Clientes Retenidos
6625-IUTTT,65.55,4361.55,Masculino,No,No,No,> 60,No,DSL,Si,Si,No,No,No,Si,Un Año,No,Transferencia Bancaria,Clientes Retenidos
9355-NPPFS,78.8,2006.1,Femenino,Si,No,No,25-36,No,Fibra Optica,Si,No,No,No,No,Si,Mes a Mes,Si,Cheque Electronico,Clientes Retenidos
0068-FIGTF,78.2,2078.95,Femenino,No,No,No,25-36,No,DSL,Si,Si,Si,Si,Si,Si,Dos Años,No,Cheque por Correo,Clientes Retenidos
5965-GGPRW,105.25,7609.75,Masculino,No,Si,Si,> 60,Si,Fibra Optica,Si,Si,No,No,Si,Si,Un Año,No,Transferencia Bancaria,Clientes Retenidos
8035-PWSEV,89.25,487.05,Femenino,No,No,No,1-6,No,Fibra Optica,Si,Si,No,Si,No,Si,Mes a Mes,Si,Cheque Electronico,Clientes Retenidos
2236-HILPA,20.65,1218.45,Masculino,No,Si,Si,> 60,No,No tiene Servicio Internet,Si,Sin Servicio Internet,Sin Servicio Internet,Sin Servicio Internet,Sin Servicio Internet,Sin Servicio Internet,Un Año,No,Tarjeta de Credito,Clientes Retenidos
1840-BIUOG,68.7,1416.2,Masculino,No,No,No,13-24,Si,DSL,Si,No,Si,Si,Si,No,Dos Años,Si,Cheque Electronico,Clientes Retenidos
1356-MKYSK,78.65,483.3,Masculino,No,No,No,1-6,No,DSL,Si,Si,No,Si,Si,Si,Mes a Mes,No,Tarjeta de Credito,Clientes Retenidos
6080-LNESI,24.75,1234.6,Masculino,No,No,No,49-60,Si,No tiene Servicio Internet,Si,Sin Servicio Internet,Sin Servicio Internet,Sin Servicio Internet,Sin Servicio Internet,Sin Servicio Internet,Un Año,No,Cheque por Correo,Clientes Retenidos
1830-IPXVJ,19.75,1311.6,Femenino,No,Si,Si,> 60,No,No tiene Servicio Internet,Si,Sin Servicio Internet,Sin Servicio Internet,Sin Servicio Internet,Sin Servicio Internet,Sin Servicio Internet,Un Año,No,Tarjeta de Credito,Clientes Retenidos
5828-DWPIL,89.1,5618.3,Masculino,Si,Si,No,> 60,Si,Fibra Optica,Si,Si,Si,No,No,No,Mes a Mes,Si,Cheque Electronico,Clientes Retenidos
8398-TBIYD,84.7,6185.15,Femenino,No,No,No,> 60,Si,Fibra Optica,Si,No,No,Si,No,No,Un Año,Si,Transferencia Bancaria,Clientes Retenidos
0011-IGKFF,98.0,1237.85,Masculino,Si,Si,No,13-24,No,Fibra Optica,Si,Si,Si,No,Si,Si,Mes a Mes,Si,Cheque Electronico,Clientes No Retenidos
4192-GORJT,94.45,498.1,Masculino,No,Si,No,1-6,No,Fibra Optica,Si,Si,No,No,Si,Si,Mes a Mes,Si,Cheque Electronico,Clientes No Retenidos
6496-SLWHQ,105.0,294.45,Masculino,Si,No,No,1-6,Si,Fibra Optica,Si,Si,Si,No,Si,Si,Mes a Mes,Si,Cheque Electronico,Clientes No Retenidos
9912-GVSEQ,93.85,2381.55,Femenino,Si,Si,No,25-36,Si,Fibra Optica,Si,Si,Si,No,No,Si,Mes a Mes,Si,Cheque Electronico,Clientes No Retenidos
2931-FSOHN,59.9,788.35,Masculino,Si,No,No,13-24,No,DSL,Si,No,Si,No,Si,No,Mes a Mes,Si,Cheque Electronico,Clientes Retenidos
9418-RUKPH,19.95,756.4,Femenino,No,Si,Si,37-48,No,No tiene Servicio Internet,Si,Sin Servicio Internet,Sin Servicio Internet,Sin Servicio Internet,Sin Servicio Internet,Sin Servicio Internet,Un Año,Si,Cheque por Correo,Clientes Retenidos
5383-MMTWC,84.0,613.4,Femenino,Si,Si,No,7-12,Si,Fibra Optica,Si,No,No,No,No,Si,Mes a Mes,Si,Cheque Electronico,Clientes No Retenidos
9971-ZWPBF,108.9,3625.2,Masculino,Si,Si,Si,25-36,Si,Fibra Optica,Si,Si,Si,Si,Si,Si,Mes a Mes,Si,Cheque Electronico,Clientes Retenidos
4712-AUQZO,33.6,550.35,Masculino,No,No,No,13-24,Sin Servicio Telefonico,DSL,No,Si,No,No,No,No,Mes a Mes,No,Cheque por Correo,Clientes Retenidos
9711-FJTBX,85.85,4793.8,Masculino,No,Si,Si,49-60,No,Fibra Optica,Si,Si,Si,Si,No,No,Dos Años,Si,Cheque por Correo,Clientes Retenidos
2908-ZTPNF,34.85,1267.2,Femenino,No,No,No,25-36,Sin Servicio Telefonico,DSL,No,No,Si,Si,No,No,Mes a Mes,Si,Transferencia Bancaria,Clientes Retenidos
7240-ETPTR,48.75,442.2,Femenino,No,Si,No,7-12,Sin Servicio Telefonico,DSL,No,Si,No,No,Si,Si,Mes a Mes,Si,Cheque Electronico,Clientes No Retenidos
2202-CUYXZ,84.85,84.85,Masculino,No,No,No,1-6,No,Fibra Optica,Si,Si,No,No,Si,No,Mes a Mes,Si,Cheque Electronico,Clientes No Retenidos
5995-OIGLP,56.65,654.85,Masculino,No,No,No,7-12,No,DSL,Si,No,No,Si,No,No,Mes a Mes,No,Cheque por Correo,Clientes No Retenidos
8421-WZOOW,95.3,5567.45,Femenino,Si,Si,Si,49-60,No,Fibra Optica,Si,Si,Si,Si,Si,No,Mes a Mes,Si,Tarjeta de Credito,Clientes Retenidos
6261-RCVNS,73.9,3160.55,Femenino,No,No,No,37-48,No,DSL,Si,Si,Si,Si,No,Si,Dos Años,No,Tarjeta de Credito,Clientes No Retenidos
7951-QKZPL,24.5,740.3,Femenino,No,Si,Si,25-36,Si,No tiene Servicio Internet,Si,Sin Servicio Internet,Sin Servicio Internet,Sin Servicio Internet,Sin Servicio Internet,Sin Servicio Internet,Un Año,Si,Cheque por Correo,Clientes No Retenidos
1414-YADCW,84.6,5706.2,Masculino,No,Si,No,> 60,No,Fibra Optica,Si,No,Si,Si,No,No,Un Año,No,Transferencia Bancaria,Clientes Retenidos
8756-RDDLT,44.95,3085.35,Femenino,No,No,No,> 60,Sin Servicio Telefonico,DSL,No,No,Si,Si,No,Si,Mes a Mes,No,Cheque Electronico,Clientes Retenidos
2862-PFNIK,24.7,24.7,Masculino,No,No,Si,1-6,Sin Servicio Telefonico,DSL,No,No,No,No,No,No,Mes a Mes,Si,Cheque Electronico,Clientes Retenidos
5816-QVHRX,100.3,3541.4,Femenino,No,No,No,37-48,Si,Fibra Optica,Si,No,No,Si,Si,Si,Mes a Mes,No,Tarjeta de Credito,Clientes Retenidos
4430-YHXGG,25.45,84.2,Femenino,No,No,Si,1-6,Si,No tiene Servicio Internet,Si,Sin Servicio Internet,Sin Servicio Internet,Sin Servicio Internet,Sin Servicio Internet,Sin Servicio Internet,Mes a Mes,Si,Cheque por Correo,Clientes Retenidos
6888-SBYAI,50.7,50.7,Masculino,No,No,No,1-6,No,DSL,Si,No,No,No,No,No,Mes a Mes,Si,Cheque por Correo,Clientes Retenidos
7395-XWZOY,55.0,1165.55,Masculino,No,No,No,13-24,Sin Servicio Telefonico,DSL,No,Si,Si,Si,Si,No,Mes a Mes,Si,Tarjeta de Credito,Clientes Retenidos
7169-YWAMK,68.4,4855.35,Masculino,No,Si,Si,> 60,No,DSL,Si,No,Si,Si,Si,No,Un Año,No,Transferencia Bancaria,Clientes Retenidos
3640-PHQXK,89.9,2806.9,Femenino,No,No,No,25-36,Si,Fibra Optica,Si,Si,No,No,No,Si,Mes a Mes,Si,Cheque Electronico,Clientes No Retenidos
6877-LGWXO,78.55,1422.65,Masculino,Si,Si,No,13-24,No,Fibra Optica,Si,No,No,No,No,Si,Mes a Mes,No,Cheque Electronico,Clientes No Retenidos
6859-RKMZJ,55.05,608.15,Masculino,No,Si,No,7-12,No,DSL,Si,No,No,No,Si,No,Mes a Mes,Si,Transferencia Bancaria,Clientes Retenidos
2729-VNVAP,19.8,641.35,Femenino,No,Si,Si,25-36,No,No tiene Servicio Internet,Si,Sin Servicio Internet,Sin Servicio Internet,Sin Servicio Internet,Sin Servicio Internet,Sin Servicio Internet,Un Año,No,Tarjeta de Credito,Clientes Retenidos
2957-JIRMN,84.45,4959.15,Femenino,Si,No,No,> 60,Si,Fibra Optica,Si,No,No,No,Si,No,Dos Años,No,Cheque Electronico,Clientes Retenidos
2049-BAFNW,35.9,35.9,Femenino,No,No,No,1-6,Sin Servicio Telefonico,DSL,No,Si,No,Si,No,No,Mes a Mes,No,Cheque por Correo,Clientes Retenidos
3842-QTGDL,80.75,1321.3,Masculino,No,Si,No,13-24,No,Fibra Optica,Si,No,Si,No,No,No,Mes a Mes,No,Transferencia Bancaria,Clientes Retenidos
7163-OCEQI,78.65,1663.75,Masculino,No,Si,Si,13-24,Si,DSL,Si,Si,No,Si,Si,Si,Dos Años,Si,Cheque por Correo,Clientes Retenidos
9782-LGXMC,61.75,3024.15,Femenino,No,Si,Si,49-60,No,DSL,Si,Si,No,Si,No,No,Mes a Mes,No,Transferencia Bancaria,Clientes Retenidos
5975-BAICR,63.7,2188.5,Masculino,No,Si,Si,25-36,No,DSL,Si,Si,No,No,No,Si,Dos Años,Si,Tarjeta de Credito,Clientes Retenidos
8019-ENHXU,99.45,4138.05,Masculino,No,Si,No,37-48,Si,Fibra Optica,Si,Si,Si,Si,No,Si,Mes a Mes,Si,Cheque Electronico,Clientes No Retenidos
5167-GBFRE,25.2,102.5,Masculino,Si,No,No,1-6,Sin Servicio Telefonico,DSL,No,No,No,No,No,No,Mes a Mes,Si,Transferencia Bancaria,Clientes No Retenidos
9033-EOXWV,74.05,872.65,Femenino,No,No,No,7-12,Si,DSL,Si,No,No,Si,Si,Si,Dos Años,No,Cheque por Correo,Clientes No Retenidos
4673-KKSLS,87.6,2724.25,Femenino,No,No,No,25-36,No,Fibra Optica,Si,Si,No,Si,No,No,Mes a Mes,No,Cheque Electronico,Clientes Retenidos
4853-OITSN,89.15,413.25,Masculino,No,Si,No,1-6,Si,Fibra Optica,Si,No,No,No,No,Si,Mes a Mes,Si,Cheque Electronico,Clientes Retenidos
9800-OUIGR,20.0,1374.2,Masculino,No,Si,Si,> 60,No,No tiene Servicio Internet,Si,Sin Servicio Internet,Sin Servicio Internet,Sin Servicio Internet,Sin Servicio Internet,Sin Servicio Internet,Un Año,No,Tarjeta de Credito,Clientes Retenidos
1324-NLTJE,55.0,757.1,Femenino,Si,No,No,13-24,Si,DSL,Si,No,No,Si,No,No,Mes a Mes,No,Tarjeta de Credito,Clientes No Retenidos
2324-EFHVG,104.4,6692.65,Masculino,No,No,No,> 60,Si,Fibra Optica,Si,Si,Si,No,Si,Si,Un Año,Si,Transferencia Bancaria,Clientes Retenidos
7094-MSZAO,20.05,218.5,Masculino,No,Si,Si,7-12,No,No tiene Servicio Internet,Si,Sin Servicio Internet,Sin Servicio Internet,Sin Servicio Internet,Sin Servicio Internet,Sin Servicio Internet,Mes a Mes,Si,Tarjeta de Credito,Clientes Retenidos
1522-VVDMG,89.75,608.8,Masculino,No,Si,Si,7-12,No,Fibra Optica,Si,No,Si,Si,Si,No,Mes a Mes,Si,Cheque Electronico,Clientes No Retenidos
6907-CQGPN,34.3,1004.75,Masculino,No,No,No,25-36,Sin Servicio Telefonico,DSL,No,No,Si,Si,No,No,Mes a Mes,No,Cheque Electronico,Clientes Retenidos
0780-XNZFN,20.65,1125.6,Masculino,No,No,No,49-60,No,No tiene Servicio Internet,Si,Sin Servicio Internet,Sin Servicio Internet,Sin Servicio Internet,Sin Servicio Internet,Sin Servicio Internet,Un Año,No,Transferencia Bancaria,Clientes Retenidos
0239-OXEXL,84.25,3847.6,Femenino,No,No,No,37-48,Si,Fibra Optica,Si,No,Si,No,No,No,Mes a Mes,No,Cheque por Correo,Clientes Retenidos
2675-IJRGJ,19.65,978,Masculino,No,No,No,49-60,No,No tiene Servicio Internet,Si,Sin Servicio Internet,Sin Servicio Internet,Sin Servicio Internet,Sin Servicio Internet,Sin Servicio Internet,Un Año,No,Transferencia Bancaria,Clientes Retenidos
7049-GKVZY,79.85,1387.35,Femenino,No,No,No,13-24,No,DSL,Si,No,Si,Si,Si,Si,Dos Años,No,Tarjeta de Credito,Clientes Retenidos
8577-QSOCG,20.2,746.05,Femenino,No,Si,Si,37-48,No,No tiene Servicio Internet,Si,Sin Servicio Internet,Sin Servicio Internet,Sin Servicio Internet,Sin Servicio Internet,Sin Servicio Internet,Un Año,Si,Cheque por Correo,Clientes Retenidos
3721-CNZHX,19.8,304.6,Masculino,No,No,No,13-24,No,No tiene Servicio Internet,Si,Sin Servicio Internet,Sin Servicio Internet,Sin Servicio Internet,Sin Servicio Internet,Sin Servicio Internet,Dos Años,No,Cheque por Correo,Clientes Retenidos
0212-ISBBF,50.35,1098.85,Femenino,No,No,No,13-24,Sin Servicio Telefonico,DSL,No,No,Si,No,Si,Si,Mes a Mes,Si,Cheque Electronico,Clientes Retenidos
9185-TQCVP,85.15,1139.2,Masculino,No,Si,No,13-24,Si,Fibra Optica,Si,No,No,No,No,Si,Mes a Mes,Si,Cheque Electronico,Clientes No Retenidos
3585-YNADK,74.6,4368.95,Femenino,No,Si,No,49-60,Si,DSL,Si,Si,Si,Si,Si,No,Dos Años,No,Transferencia Bancaria,Clientes Retenidos
5271-DBYSJ,79.15,827.7,Masculino,Si,No,No,7-12,No,Fibra Optica,Si,No,No,No,No,Si,Mes a Mes,Si,Tarjeta de Credito,Clientes Retenidos
1099-GODLO,20.35,20.35,Femenino,No,Si,Si,1-6,No,No tiene Servicio Internet,Si,Sin Servicio Internet,Sin Servicio Internet,Sin Servicio Internet,Sin Servicio Internet,Sin Servicio Internet,Un Año,No,Cheque por Correo,Clientes Retenidos
6828-HMKWP,21.05,262.05,Masculino,No,Si,Si,7-12,No,No tiene Servicio Internet,Si,Sin Servicio Internet,Sin Servicio Internet,Sin Servicio Internet,Sin Servicio Internet,Sin Servicio Internet,Un Año,No,Transferencia Bancaria,Clientes Retenidos
5567-WSELE,94.6,279.55,Masculino,Si,Si,No,1-6,Si,Fibra Optica,Si,No,No,No,Si,Si,Mes a Mes,Si,Cheque Electronico,Clientes No Retenidos
1472-TNCWL,94.7,3512.5,Masculino,No,No,Si,25-36,No,Fibra Optica,Si,No,Si,No,Si,Si,Mes a Mes,Si,Cheque Electronico,Clientes Retenidos
8063-RJYNF,94.25,1483.25,Masculino,No,No,No,13-24,No,Fibra Optica,Si,No,No,No,Si,Si,Mes a Mes,Si,Cheque Electronico,Clientes No Retenidos
0687-ZVTHB,72.45,4653.85,Masculino,No,Si,Si,> 60,Si,DSL,Si,Si,Si,No,No,Si,Dos Años,No,Tarjeta de Credito,Clientes No Retenidos
2080-GKCWQ,74.95,151.75,Masculino,No,No,No,1-6,No,Fibra Optica,Si,No,Si,No,No,No,Mes a Mes,No,Cheque Electronico,Clientes Retenidos
9661-ACXBS,105.2,4400.75,Femenino,No,No,No,37-48,Si,Fibra Optica,Si,Si,No,No,Si,Si,Mes a Mes,Si,Cheque Electronico,Clientes No Retenidos
2193-SFWQW,111.95,8033.1,Masculino,No,Si,Si,> 60,No,Fibra Optica,Si,Si,Si,Si,Si,Si,Un Año,No,Transferencia Bancaria,Clientes Retenidos
5656-JAMLX,19.85,1253.65,Masculino,No,No,No,> 60,No,No tiene Servicio Internet,Si,Sin Servicio Internet,Sin Servicio Internet,Sin Servicio Internet,Sin Servicio Internet,Sin Servicio Internet,Un Año,No,Transferencia Bancaria,Clientes Retenidos
3462-BJQQA,89.75,552.65,Femenino,No,No,No,1-6,Si,Fibra Optica,Si,No,Si,No,Si,No,Mes a Mes,Si,Cheque Electronico,Clientes Retenidos
0442-TDYUO,20.05,1036,Masculino,No,Si,No,37-48,No,No tiene Servicio Internet,Si,Sin Servicio Internet,Sin Servicio Internet,Sin Servicio Internet,Sin Servicio Internet,Sin Servicio Internet,Un Año,Si,Cheque por Correo,Clientes Retenidos
6733-LRIZX,108.95,4025.5,Masculino,No,No,No,25-36,Si,Fibra Optica,Si,Si,No,Si,Si,Si,Un Año,Si,Cheque Electronico,Clientes Retenidos
9503-XJUME,19.65,928.4,Masculino,No,No,Si,49-60,No,No tiene Servicio Internet,Si,Sin Servicio Internet,Sin Servicio Internet,Sin Servicio Internet,Sin Servicio Internet,Sin Servicio Internet,Dos Años,No,Tarjeta de Credito,Clientes Retenidos
4367-NHWMM,24.9,24.9,Femenino,No,No,No,1-6,Sin Servicio Telefonico,DSL,No,No,No,No,No,No,Mes a Mes,Si,Cheque por Correo,Clientes Retenidos
3727-RJMEO,82.85,460.25,Masculino,No,Si,No,1-6,Si,Fibra Optica,Si,No,No,No,Si,No,Mes a Mes,Si,Cheque Electronico,Clientes No Retenidos
3779-OSWCF,93.2,6506.15,Femenino,No,Si,No,> 60,Si,DSL,Si,Si,Si,Si,Si,Si,Un Año,No,Tarjeta de Credito,Clientes Retenidos
6736-DHUQI,84.8,5598.3,Femenino,No,Si,Si,> 60,No,Fibra Optica,Si,Si,Si,No,No,No,Dos Años,No,Transferencia Bancaria,Clientes Retenidos
3915-ODIYG,71.75,4374.55,Masculino,Si,No,No,49-60,Si,DSL,Si,No,Si,No,No,Si,Dos Años,Si,Cheque Electronico,Clientes Retenidos
1360-RCYRT,30.35,678.75,Masculino,No,Si,Si,13-24,Sin Servicio Telefonico,DSL,No,No,No,Si,No,No,Mes a Mes,Si,Transferencia Bancaria,Clientes Retenidos
2724-FJDYW,54.85,2191.7,Masculino,No,No,Si,37-48,Sin Servicio Telefonico,DSL,No,Si,No,Si,Si,Si,Dos Años,No,Transferencia Bancaria,Clientes Retenidos
4451-RWASJ,19.5,239.75,Masculino,No,Si,Si,13-24,No,No tiene Servicio Internet,Si,Sin Servicio Internet,Sin Servicio Internet,Sin Servicio Internet,Sin Servicio Internet,Sin Servicio Internet,Dos Años,Si,Cheque por Correo,Clientes Retenidos
6646-VRFOL,103.85,5485.5,Masculino,Si,Si,No,49-60,Si,Fibra Optica,Si,Si,Si,No,Si,Si,Mes a Mes,Si,Cheque Electronico,Clientes No Retenidos
3460-TJBWI,24.2,609.05,Masculino,No,Si,Si,13-24,Si,No tiene Servicio Internet,Si,Sin Servicio Internet,Sin Servicio Internet,Sin Servicio Internet,Sin Servicio Internet,Sin Servicio Internet,Un Año,No,Cheque por Correo,Clientes Retenidos
5917-HBSDW,19.35,683.75,Femenino,No,Si,Si,37-48,No,No tiene Servicio Internet,Si,Sin Servicio Internet,Sin Servicio Internet,Sin Servicio Internet,Sin Servicio Internet,Sin Servicio Internet,Mes a Mes,No,Cheque Electronico,Clientes Retenidos
5685-IIXLY,83.6,404.2,Femenino,No,Si,Si,1-6,No,Fibra Optica,Si,No,Si,No,No,Si,Mes a Mes,Si,Cheque Electronico,Clientes No Retenidos
5671-UUNXD,100.65,5189.75,Femenino,Si,Si,No,49-60,Si,Fibra Optica,Si,No,No,Si,Si,Si,Dos Años,Si,Cheque Electronico,Clientes Retenidos
0956-ACVZC,94.1,5060.9,Femenino,No,No,No,49-60,No,Fibra Optica,Si,Si,No,No,Si,Si,Dos Años,Si,Tarjeta de Credito,Clientes Retenidos
2325-NBPZG,74.55,233.65,Femenino,No,No,No,1-6,No,Fibra Optica,Si,No,No,No,No,No,Mes a Mes,Si,Cheque Electronico,Clientes Retenidos
4250-ZBWLV,108.45,7176.55,Masculino,No,No,No,> 60,Si,Fibra Optica,Si,Si,Si,Si,Si,Si,Dos Años,No,Cheque Electronico,Clientes No Retenidos
4482-FTFFX,56.15,291.45,Masculino,No,No,No,1-6,No,DSL,Si,Si,No,Si,No,No,Mes a Mes,No,Cheque Electronico,Clientes Retenidos
8859-DZTGQ,20.35,689.75,Masculino,No,No,No,25-36,No,No tiene Servicio Internet,Si,Sin Servicio Internet,Sin Servicio Internet,Sin Servicio Internet,Sin Servicio Internet,Sin Servicio Internet,Un Año,No,Cheque por Correo,Clientes Retenidos
0440-MOGPM,80.55,3263.9,Femenino,No,No,No,37-48,Si,DSL,Si,Si,Si,No,Si,Si,Dos Años,Si,Cheque Electronico,Clientes Retenidos
0020-JDNXP,61.25,1993.2,Femenino,No,Si,Si,25-36,Sin Servicio Telefonico,DSL,No,Si,No,Si,Si,Si,Dos Años,No,Cheque por Correo,Clientes Retenidos
3752-CQSJI,20.45,254.5,Femenino,No,Si,Si,13-24,No,No tiene Servicio Internet,Si,Sin Servicio Internet,Sin Servicio Internet,Sin Servicio Internet,Sin Servicio Internet,Sin Servicio Internet,Mes a Mes,Si,Cheque por Correo,Clientes Retenidos
5025-GOOKI,18.9,347.65,Femenino,No,No,No,13-24,No,No tiene Servicio Internet,Si,Sin Servicio Internet,Sin Servicio Internet,Sin Servicio Internet,Sin Servicio Internet,Sin Servicio Internet,Mes a Mes,Si,Tarjeta de Credito,Clientes Retenidos
4698-KVLLG,19.6,967.9,Femenino,Si,No,No,49-60,No,No tiene Servicio Internet,Si,Sin Servicio Internet,Sin Servicio Internet,Sin Servicio Internet,Sin Servicio Internet,Sin Servicio Internet,Un Año,No,Tarjeta de Credito,Clientes Retenidos
5095-AESKG,91.5,242.95,Femenino,No,Si,No,1-6,Si,Fibra Optica,Si,No,Si,No,No,Si,Mes a Mes,Si,Tarjeta de Credito,Clientes No Retenidos
2887-JPYLU,45.2,1841.9,Femenino,No,No,Si,37-48,No,DSL,Si,No,No,No,No,No,Mes a Mes,No,Transferencia Bancaria,Clientes Retenidos
4770-QAZXN,19.45,232.1,Femenino,No,No,No,13-24,No,No tiene Servicio Internet,Si,Sin Servicio Internet,Sin Servicio Internet,Sin Servicio Internet,Sin Servicio Internet,Sin Servicio Internet,Mes a Mes,No,Tarjeta de Credito,Clientes Retenidos
4896-CPRPF,25.45,809.25,Masculino,No,Si,Si,25-36,Si,No tiene Servicio Internet,Si,Sin Servicio Internet,Sin Servicio Internet,Sin Servicio Internet,Sin Servicio Internet,Sin Servicio Internet,Un Año,No,Transferencia Bancaria,Clientes Retenidos
1871-MOWRM,80.85,866.45,Masculino,No,Si,No,7-12,No,Fibra Optica,Si,No,No,Si,No,No,Mes a Mes,No,Transferencia Bancaria,Clientes No Retenidos
9714-EDSUC,94.9,360.55,Masculino,No,No,No,1-6,No,Fibra Optica,Si,No,Si,Si,No,Si,Mes a Mes,Si,Cheque por Correo,Clientes Retenidos
2027-OAQQC,49.05,2076.2,Femenino,No,No,No,37-48,Sin Servicio Telefonico,DSL,No,Si,No,No,Si,Si,Mes a Mes,Si,Transferencia Bancaria,Clientes No Retenidos
0282-NVSJS,29.3,355.9,Femenino,Si,Si,Si,7-12,Sin Servicio Telefonico,DSL,No,No,No,Si,No,No,Mes a Mes,Si,Cheque por Correo,Clientes Retenidos
9090-SGQXL,105.3,7299.65,Masculino,Si,Si,No,> 60,Si,Fibra Optica,Si,Si,Si,No,Si,Si,Mes a Mes,Si,Cheque Electronico,Clientes No Retenidos
6595-YGXIT,88.95,2291.2,Masculino,Si,No,No,25-36,Si,Fibra Optica,Si,No,Si,No,Si,No,Mes a Mes,Si,Cheque Electronico,Clientes No Retenidos
7353-YOWFP,20.25,129.15,Femenino,No,No,No,7-12,No,No tiene Servicio Internet,Si,Sin Servicio Internet,Sin Servicio Internet,Sin Servicio Internet,Sin Servicio Internet,Sin Servicio Internet,Dos Años,No,Cheque por Correo,Clientes Retenidos
9835-ZIITK,110.85,7491.75,Masculino,Si,Si,No,> 60,Si,Fibra Optica,Si,Si,Si,Si,Si,Si,Dos Años,Si,Cheque Electronico,Clientes No Retenidos
8008-ESFLK,110.5,5835.5,Femenino,No,Si,No,49-60,No,Fibra Optica,Si,Si,Si,Si,Si,Si,Dos Años,No,Cheque Electronico,Clientes Retenidos
7537-CBQUZ,109.4,7031.45,Masculino,Si,No,No,> 60,Si,Fibra Optica,Si,Si,Si,No,Si,Si,Mes a Mes,Si,Transferencia Bancaria,Clientes Retenidos
1555-DJEQW,114.2,7723.9,Femenino,No,Si,Si,> 60,Si,Fibra Optica,Si,Si,Si,Si,Si,Si,Un Año,Si,Transferencia Bancaria,Clientes No Retenidos
5649-TJHOV,36.5,1032,Masculino,Si,Si,No,25-36,Sin Servicio Telefonico,DSL,No,No,No,No,No,Si,Mes a Mes,No,Transferencia Bancaria,Clientes No Retenidos
0519-XUZJU,70.75,70.75,Femenino,No,No,No,1-6,No,Fibra Optica,Si,No,No,No,No,No,Mes a Mes,No,Cheque por Correo,Clientes No Retenidos
3363-EWLGO,19.95,109.6,Femenino,No,No,No,1-6,No,No tiene Servicio Internet,Si,Sin Servicio Internet,Sin Servicio Internet,Sin Servicio Internet,Sin Servicio Internet,Sin Servicio Internet,Mes a Mes,No,Cheque por Correo,Clientes Retenidos
4750-UKWJK,19.6,727.8,Femenino,Si,Si,No,37-48,No,No tiene Servicio Internet,Si,Sin Servicio Internet,Sin Servicio Internet,Sin Servicio Internet,Sin Servicio Internet,Sin Servicio Internet,Dos Años,No,Cheque por Correo,Clientes Retenidos
6338-AVWCY,40.15,130.75,Masculino,No,No,No,1-6,Sin Servicio Telefonico,DSL,No,Si,No,No,Si,No,Mes a Mes,Si,Cheque por Correo,Clientes No Retenidos
1689-YQBYY,76.6,893,Femenino,No,No,Si,7-12,Si,Fibra Optica,Si,No,No,No,No,No,Mes a Mes,Si,Cheque Electronico,Clientes Retenidos
4487-ZYJZK,19.6,763.1,Femenino,No,Si,Si,37-48,No,No tiene Servicio Internet,Si,Sin Servicio Internet,Sin Servicio Internet,Sin Servicio Internet,Sin Servicio Internet,Sin Servicio Internet,Dos Años,No,Tarjeta de Credito,Clientes Retenidos
2959-FENLU,85.3,781.4,Femenino,No,No,No,7-12,No,Fibra Optica,Si,Si,No,No,No,Si,Mes a Mes,Si,Tarjeta de Credito,Clientes Retenidos
0708-LGSMF,65.85,902.25,Masculino,No,Si,No,13-24,Si,DSL,Si,No,No,No,No,Si,Mes a Mes,Si,Cheque Electronico,Clientes Retenidos
9253-QXKBE,94.45,2653.65,Masculino,Si,Si,No,25-36,Si,Fibra Optica,Si,No,No,No,Si,Si,Mes a Mes,Si,Cheque Electronico,Clientes No Retenidos
7634-HLQJR,20.05,1016.7,Femenino,No,Si,Si,37-48,No,No tiene Servicio Internet,Si,Sin Servicio Internet,Sin Servicio Internet,Sin Servicio Internet,Sin Servicio Internet,Sin Servicio Internet,Un Año,No,Tarjeta de Credito,Clientes Retenidos
0487-RPVUM,99.4,5943.65,Masculino,No,Si,No,> 60,Si,Fibra Optica,Si,Si,No,Si,Si,No,Mes a Mes,No,Transferencia Bancaria,Clientes Retenidos
4079-ULGFR,20.0,275.7,Masculino,No,No,No,13-24,No,No tiene Servicio Internet,Si,Sin Servicio Internet,Sin Servicio Internet,Sin Servicio Internet,Sin Servicio Internet,Sin Servicio Internet,Mes a Mes,No,Cheque por Correo,Clientes Retenidos
2516-XSJKX,78.45,3126.45,Femenino,No,Si,Si,37-48,No,DSL,Si,No,Si,Si,Si,Si,Un Año,No,Cheque Electronico,Clientes Retenidos
0057-QBUQH,25.1,1070.15,Femenino,No,No,Si,37-48,Si,No tiene Servicio Internet,Si,Sin Servicio Internet,Sin Servicio Internet,Sin Servicio Internet,Sin Servicio Internet,Sin Servicio Internet,Un Año,Si,Cheque Electronico,Clientes Retenidos
9445-SZLCH,97.35,3457.9,Femenino,No,Si,Si,25-36,Si,Fibra Optica,Si,Si,Si,No,Si,No,Mes a Mes,Si,Transferencia Bancaria,Clientes No Retenidos
